id,brand,name,manual_url
861e4732-dad7-4e5a-bd01-7c5367bf37ad,Courant,"Honos L Blue",https://vertical-living.mycourant.com/media/30940/1/0/1/COURANT-NOTICE-CONNECTEUR-HONOS.pdf
6cb1765e-587c-4f0f-a0c1-5dd54f6908de,Courant,"Honos L Red",https://vertical-living.mycourant.com/media/30940/1/0/1/COURANT-NOTICE-CONNECTEUR-HONOS.pdf
f89945b0-2404-4496-964c-b18ccfd6881d,Courant,"Honos L Yellow",https://vertical-living.mycourant.com/media/30940/1/0/1/COURANT-NOTICE-CONNECTEUR-HONOS.pdf
b32e83d5-01e1-4f36-92c6-318664e98bfe,Courant,"Hulk",https://vertical-living.mycourant.com/media/31727/1/0/1/COURANT-NOTICE-HULK.pdf
90c1ec64-826d-46cd-a44a-4f526089ae8d,Courant,"Japora 11.5mm",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
fd4f36bd-b6c0-4fa2-aafa-f72f26a9f3b0,Courant,"Japora 11.5mm 35m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
bbae336e-e53d-499d-bcae-d1006d86b025,Courant,"Japora 11.5mm 35m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
fb6cd847-5453-4939-9551-04b70a9b4683,Courant,"Japora 11.5mm 45m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
042866d5-e4bf-470b-b1cd-a99be9134195,Courant,"Japora 11.5mm 45m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
124a63da-3865-4aa6-b487-76b78591f2f2,Courant,"Japora 11.5mm 60m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
74281443-4ca3-4334-9e9d-a0e038eca557,Courant,"Japora 11.5mm 60m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
f1f9fa0f-2817-41c1-ae9b-ac6f575188b3,Courant,"Kalimba 11.9mm",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
e5f80e28-596d-4d9e-9c56-59c43a72723e,Courant,"Kalimba 11.9mm 35m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
b167f3e8-a64b-47f2-8712-5c5590044c1e,Courant,"Kalimba 11.9mm 35m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
829494d1-8d6c-4b22-a92f-4a503bb94ebe,Courant,"Kalimba 11.9mm 45m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
e1ab9ab5-a668-49da-99f7-a033c23850a6,Courant,"Kalimba 11.9mm 45m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
0d4052d6-29f4-4488-943a-b7b014ed91aa,Courant,"Kalimba 11.9mm 60m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
ec3bdec1-91b0-4966-a928-4d93619b7ae8,Courant,"Kalimba 11.9mm 60m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
5a33511f-4c2d-48ba-ab72-4dffa2fc5b5f,Courant,"Kanopa 12.1mm",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
3891e9d3-f4e6-4a94-bd9e-b62d7bc22bb8,Courant,"Kanopa 12.1mm 35m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
83a5f3f6-bcc3-427c-be10-31aaed57935f,Courant,"Kanopa 12.1mm 35m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
251fd8ca-ea6a-4383-8bd5-b29f581c65fc,Courant,"Kanopa 12.1mm 45m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
913209e1-de54-4adc-830b-b7f342859961,Courant,"Kanopa 12.1mm 45m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
6dc5e1c4-6acf-44d6-9ac9-8fd9c8e45f99,Courant,"Kanopa 12.1mm 60m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
66469d10-e7e6-4f98-ac99-017ec8c8f6dd,Courant,"Kanopa 12.1mm 60m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
ad57c1fa-88e5-4af9-b422-4de274feec40,Courant,"Koala Harness L/XL",https://vertical-living.mycourant.com/media/31723/1/0/1/COURANT-NOTICE-HARNAIS-KOALA.pdf
702869b3-cf32-441e-ad18-991eea6c2850,Courant,"Koala Harness M/L",https://vertical-living.mycourant.com/media/31723/1/0/1/COURANT-NOTICE-HARNAIS-KOALA.pdf
aeed7be1-3864-471b-9228-b4ee47dc067e,Courant,"Koala Harness S",https://vertical-living.mycourant.com/media/31723/1/0/1/COURANT-NOTICE-HARNAIS-KOALA.pdf
1b8f917b-b402-491e-be96-39461f9838fd,Courant,"Komora 11.7mm",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
e02cb84c-d532-4041-967d-76e1915f6051,Courant,"Komora 11.7mm 35m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
e974623e-ee52-4d08-a693-b556aaa4561d,Courant,"Komora 11.7mm 35m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
4f6a7371-18aa-4e9c-be92-7939b6d4ea4b,Courant,"Komora 11.7mm 45m 1 spliced eye",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
f88943b5-07f1-4816-ba25-f9aa66e85acc,Courant,"Komora 11.7mm 45m 2 spliced eyes",https://vertical-living.mycourant.com/media/29306/1/0/1/COURANT-NOTICE-CORDES.pdf
